customer_id,churn
15754999,0
15620268,0
15566708,0
15643359,1
15675888,0
15663830,0
15622658,0
15654074,0
15658987,0
15712777,0
15689168,1
15676810,0
15662662,0
15677020,0
15581295,0
15585036,0
15743582,0
15680706,0
15578546,0
15707696,1
15747174,1
15767781,0
15732265,1
15716984,0
15762218,0
15612050,0
15694644,1
15709920,0
15787168,0
15609510,0
15755521,0
15667458,1
15578462,0
15802478,0
15755084,0
15600583,0
15702631,0
15682773,0
15632263,0
15591986,1
15595388,1
15759690,0
15585067,0
15586522,0
15650351,0
15654106,1
15599268,0
15611186,1
15732644,0
15678571,0
15739997,0
15743040,0
15715184,0
15756804,1
15746737,0
15645184,0
15787255,0
15641575,0
15626578,0
15658589,0
15762110,0
15809124,0
15678916,0
15566312,0
15714680,0
15618213,0
15576094,0
15605000,0
15708003,1
15778830,0
15684592,1
15601045,0
15572706,0
15653037,1
15567333,0
15600934,0
15663164,0
15793813,1
15762123,1
15812594,0
15793491,0
15605534,0
15652626,0
15749679,0
15699532,0
15645463,0
15600879,0
15625395,0
15697034,1
15698522,0
15805429,0
15589195,0
15750769,0
15646366,1
15575605,0
15687477,1
15632345,0
15578825,1
15682070,0
15731890,0
15688849,0
15695932,0
15627298,0
15689268,0
15774393,0
15603594,0
15722813,0
15623791,0
15570417,0
15743759,0
15797276,0
15787459,0
15620204,1
15627305,0
15641715,0
15664734,0
15635500,0
15646756,1
15748947,0
15566380,1
15680278,1
15662152,0
15791326,1
15636454,0
15809817,1
15703199,0
15631054,0
15742126,0
15630551,0
15623314,1
15665221,1
15797960,0
15612615,0
15778320,0
15730810,0
15668385,0
15634772,1
15653784,1
15579826,0
15641835,0
15719940,0
15772073,0
15730488,0
15762091,1
15691950,1
15719170,0
15786643,0
15794560,0
15756321,1
15751561,0
15678497,0
15584477,0
15570601,0
15749583,1
15760521,0
15720050,0
15587640,1
15694860,0
15806081,0
15742229,1
15783865,0
15683560,1
15768367,0
15736420,1
15696674,0
15608338,1
15576641,0
15709780,0
15696361,0
15790489,0
15786539,0
15614520,1
15757559,0
15689201,0
15726403,1
15699309,1
15772262,0
15633233,0
15603436,1
15585985,0
15658889,1
15587233,0
15612627,0
15742210,0
15572792,0
15612193,0
15732778,0
15633870,0
15625592,1
15774382,0
15669301,0
15626710,0
15609458,0
15643024,0
15652401,0
15623730,0
15611699,0
15746333,0
15734438,0
15632324,0
15585490,0
15715750,0
15634719,1
15745843,0
15674573,0
15741180,0
15567446,0
15666163,0
15814468,0
15796617,0
15770543,0
15601263,0
15730830,0
15714046,0
15611409,0
15609735,1
15612139,0
15626898,1
15709252,0
15769586,0
15774164,1
15637315,0
15809823,0
15652835,1
15619616,0
15709487,0
15668774,0
15654025,0
15683124,0
15719294,0
15736154,0
15650442,1
15580914,1
15586821,0
15600337,0
15791769,0
15756299,0
15716781,0
15711921,0
15712596,1
15592765,0
15672640,1
15703059,0
15565796,0
15690372,0
15689328,0
15715047,0
15683118,1
15604891,0
15738063,1
15679075,0
15623277,0
15642448,0
15675316,0
15775888,0
15579433,0
15653547,0
15595766,1
15639217,1
15578374,0
15747878,0
15750497,0
15814092,0
15752846,0
15658409,0
15799479,0
15737051,0
15630349,0
15670528,0
15771728,1
15713770,0
15813850,0
15645835,0
15791700,0
15731026,0
15583303,0
15686974,0
15632848,1
15642710,0
15667871,1
15580953,0
15627484,1
15590676,0
15674811,0
15751180,0
15785705,1
15740104,1
15684696,1
15753831,0
15709441,0
15633181,0
15723013,0
15730738,0
15603764,0
15592386,0
15806230,0
15605916,0
15721189,0
15587038,0
15611729,0
15720636,0
15624641,0
15609704,0
15623560,0
15656921,0
15582168,0
15635240,0
15660147,1
15678146,0
15815534,0
15639314,1
15768219,0
15677522,0
15723263,0
15665678,0
15710316,0
15755178,1
15636330,0
15626212,0
15696054,0
15656029,0
15675896,0
15808386,0
15613085,0
15759555,0
15657306,0
15581811,1
15656710,1
15754105,0
15755722,0
15730448,1
15790717,0
15810716,1
15745354,0
15608588,0
15674671,0
15789974,1
15703037,0
15577587,1
15635285,0
15708791,0
15799652,0
15667521,1
15626475,0
15616954,0
15645904,0
15797065,1
15772421,0
15756625,0
15732113,1
15770121,0
15686436,0
15581280,0
15607690,0
15575185,0
15600975,1
15785485,1
15584453,0
15606641,1
15798615,0
15716085,0
15740868,1
15807609,1
15673907,1
15600739,1
15590730,0
15616929,0
15666884,0
15681476,0
15697310,0
15648858,1
15748616,0
15794841,0
15773639,0
15637891,0
15611331,0
15566111,0
15573456,0
15760570,0
15737452,0
15740428,0
15751943,1
15630920,1
15572461,0
15655389,1
15608109,0
15616700,0
15765461,0
15734588,0
15571778,0
15760825,0
15664035,1
15673747,0
15649150,0
15670552,0
15670859,0
15757912,1
15651664,0
15673971,1
15801701,0
15680201,1
15578648,0
15757981,1
15691287,0
15710366,1
15687218,0
15627377,1
15772632,0
15669282,0
15658475,1
15592123,0
15613786,1
15680772,0
15677117,0
15582903,1
15801351,0
15777743,0
15651900,1
15625311,0
15792679,0
15651001,1
15732917,1
15776743,0
15724402,0
15729804,0
15642041,0
15664897,0
15712772,0
15769356,0
15611669,0
15733597,1
15684358,0
15708256,0
15801265,0
15627848,0
15628144,0
15588341,0
15659234,0
15636700,0
15585599,0
15699492,1
15610643,0
15785042,0
15636238,0
15677141,1
15584364,0
15801247,0
15650454,0
15755241,1
15614054,0
15619932,0
15566494,0
15677921,0
15752694,1
15569867,0
15604497,0
15701200,0
15805627,0
15621457,0
15630113,0
15787051,0
15813504,0
15705448,0
15791972,0
15757632,0
15747807,0
15721487,0
15617982,1
15811842,0
15804853,0
15805104,0
15571550,0
15786469,0
15664720,0
15607170,0
15661433,0
15646372,1
15663194,0
15637118,0
15785519,0
15598700,0
15679968,0
15814032,0
15718912,0
15684908,1
15781505,0
15792180,0
15757568,1
15732672,0
15747960,0
15596972,0
15626322,1
15615456,0
15688973,1
15720649,1
15752097,0
15598157,1
15629793,1
15598097,0
15625713,0
15675190,1
15707681,0
15626679,0
15659100,0
15775703,0
15596339,0
15766869,0
15634373,0
15637593,0
15623107,1
15714355,0
15713479,0
15654891,0
15630580,0
15671917,1
15672798,0
15610403,0
15642248,0
15772528,0
15592222,0
15776223,1
15703541,0
15677785,1
15593897,0
15677939,1
15636812,0
15724269,0
15781451,0
15578722,0
15804142,0
15728010,1
15624677,0
15731267,0
15764226,1
15679760,0
15696120,0
15621653,0
15706464,0
15663168,1
15645103,0
15648069,0
15623647,0
15598086,1
15640855,0
15712483,0
15743293,0
15764866,0
15681991,0
15704160,0
15706899,0
15785488,0
15712930,0
15764153,1
15664808,0
15646969,0
15656188,0
15692664,0
15707473,1
15627876,0
15736769,1
15615219,0
15587311,0
15615050,0
15813862,0
15716347,0
15682928,0
15595917,0
15761713,0
15583857,1
15715638,0
15702416,0
15654975,0
15689671,1
15586752,0
15776936,0
15702541,0
15785339,0
15759717,0
15701537,1
15795370,1
15765375,0
15726103,0
15634143,0
15668521,0
15589715,0
15573893,0
15639662,0
15775153,0
15597951,1
15698732,0
15670080,0
15742009,0
15598940,0
15641110,0
15596175,0
15587266,0
15808283,1
15779522,0
15635775,1
15764892,1
15692761,0
15796179,0
15673481,0
15623450,0
15727811,0
15733361,0
15700854,0
15632446,0
15574879,0
15745201,0
15569670,0
15571193,0
15625623,0
15626383,1
15627185,1
15626044,1
15577359,0
15745844,0
15754112,0
15594404,0
15652999,0
15577107,0
15671514,0
15770984,0
15756848,0
15626474,0
15567486,0
15771417,0
15751531,0
15787196,0
15628007,0
15758482,0
15655274,1
15694129,0
15589435,0
15645543,0
15715673,0
15651868,1
15792029,0
15807563,1
15703544,1
15703264,0
15626144,0
15795759,1
15580493,1
15745088,0
15742848,1
15674000,0
15609913,0
15769402,1
15734987,0
15581871,0
15815295,0
15566467,0
15636626,0
15711540,0
15574119,0
15610557,0
15646566,1
15682686,0
15676576,0
15603135,0
15785559,0
15737025,0
15814816,0
15673619,0
15802351,0
15718673,1
15568088,1
15715920,1
15635660,1
15740237,1
15642636,0
15682273,0
15615207,0
15624186,0
15768244,0
15712608,1
15745431,0
15790630,0
15684348,0
15574830,0
15727251,0
15744044,1
15596228,0
15790744,0
15661219,1
15696175,0
15657937,0
15765857,0
15605263,0
15773809,0
15764708,1
15721779,0
15804201,0
15812518,0
15766288,0
15721462,0
15645839,0
15645316,0
15760774,0
15746515,1
15787907,1
15580872,0
15693752,0
15759751,0
15645778,0
15589329,0
15753092,1
15604732,0
15714380,0
15768201,0
15617065,1
15796413,0
15613749,0
15771483,1
15712403,0
15803681,1
15685536,1
15750658,1
15617134,0
15719508,0
15567437,0
15739548,0
15646091,1
15566495,0
15727197,1
15759034,0
15677739,0
15664547,0
15808689,0
15785170,0
15625698,0
15737647,1
15760063,0
15697948,0
15621768,0
15758136,0
15708228,0
15654457,0
15724620,0
15725028,0
15623219,1
15601387,0
15575510,1
15610446,0
15633866,0
15702434,1
15790412,1
15711251,0
15635116,1
15644896,0
15597109,0
15632365,0
15681755,0
15590993,0
15666095,1
15736413,0
15588219,0
15596074,1
15781530,1
15769353,0
15590337,0
15707441,1
15733460,1
15608688,0
15731815,0
15654183,1
15771750,0
15698932,0
15658435,0
15679928,0
15785831,1
15684319,1
15783629,0
15578045,0
15621004,0
15704657,0
15777830,0
15677796,0
15572547,1
15749947,0
15737173,0
15713949,0
15651369,0
15659175,0
15800233,0
15733138,1
15636428,0
15765257,0
15585892,0
15752622,1
15796334,0
15775761,0
15641640,0
15713559,0
15603247,0
15799785,0
15608344,0
15680736,0
15726631,1
15613292,0
15627232,0
15613216,0
15718765,0
15775295,0
15691111,0
15814237,0
15626612,0
15647008,0
15718247,1
15727467,0
15672467,0
15731744,0
15769902,0
15809777,0
15760450,0
15664737,1
15643908,0
15661626,1
15650924,0
15656249,0
15566292,0
15718465,0
15612670,1
15635893,0
15666982,0
15566139,0
15712199,0
15787258,0
15760121,1
15655339,0
15635388,1
15577695,1
15647306,0
15617301,0
15711316,0
15660840,0
15678058,0
15656937,0
15814116,1
15605059,0
15602354,0
15638983,0
15593795,0
15780140,0
15671930,0
15601417,1
15722692,0
15742824,0
15569595,0
15591279,0
15790958,0
15761886,0
15568878,0
15652615,0
15638272,0
15797692,0
15707637,0
15660422,0
15789097,0
15787699,1
15627881,0
15607598,0
15748360,0
15794849,0
15665861,0
15706186,0
15650026,0
15669169,0
15641009,0
15633546,0
15799710,1
15568164,0
15625916,0
15646161,0
