customer_id,churn
15754999,0
15620268,0
15566708,0
15643359,0
15675888,0
15663830,0
15622658,0
15654074,0
15658987,1
15712777,0
15689168,0
15676810,0
15662662,0
15677020,0
15581295,0
15585036,0
15743582,0
15680706,0
15578546,0
15707696,0
15747174,0
15767781,0
15732265,0
15716984,0
15762218,0
15612050,0
15694644,1
15709920,0
15787168,0
15609510,0
15755521,0
15667458,0
15578462,0
15802478,1
15755084,0
15600583,0
15702631,0
15682773,0
15632263,0
15591986,0
15595388,0
15759690,0
15585067,0
15586522,0
15650351,0
15654106,0
15599268,0
15611186,0
15732644,0
15678571,0
15739997,0
15743040,0
15715184,0
15756804,1
15746737,0
15645184,1
15787255,0
15641575,0
15626578,0
15658589,0
15762110,0
15809124,0
15678916,0
15566312,0
15714680,0
15618213,0
15576094,0
15605000,0
15708003,0
15778830,0
15684592,0
15601045,0
15572706,1
15653037,0
15567333,0
15600934,0
15663164,0
15793813,0
15762123,1
15812594,0
15793491,0
15605534,0
15652626,0
15749679,0
15699532,0
15645463,0
15600879,0
15625395,0
15697034,0
15698522,0
15805429,0
15589195,0
15750769,0
15646366,0
15575605,0
15687477,0
15632345,0
15578825,0
15682070,0
15731890,0
15688849,0
15695932,0
15627298,0
15689268,0
15774393,0
15603594,0
15722813,0
15623791,1
15570417,0
15743759,0
15797276,0
15787459,0
15620204,0
15627305,1
15641715,0
15664734,0
15635500,0
15646756,0
15748947,0
15566380,0
15680278,0
15662152,0
15791326,0
15636454,0
15809817,0
15703199,0
15631054,0
15742126,1
15630551,0
15623314,0
15665221,0
15797960,0
15612615,1
15778320,0
15730810,0
15668385,0
15634772,0
15653784,0
15579826,0
15641835,0
15719940,0
15772073,0
15730488,0
15762091,0
15691950,0
15719170,0
15786643,0
15794560,0
15756321,0
15751561,0
15678497,0
15584477,0
15570601,0
15749583,0
15760521,0
15720050,0
15587640,0
15694860,1
15806081,0
15742229,0
15783865,1
15683560,0
15768367,0
15736420,0
15696674,0
15608338,0
15576641,0
15709780,0
15696361,0
15790489,0
15786539,0
15614520,1
15757559,1
15689201,0
15726403,1
15699309,0
15772262,0
15633233,0
15603436,0
15585985,0
15658889,0
15587233,0
15612627,0
15742210,0
15572792,0
15612193,1
15732778,0
15633870,0
15625592,1
15774382,0
15669301,0
15626710,0
15609458,0
15643024,0
15652401,1
15623730,0
15611699,1
15746333,1
15734438,0
15632324,0
15585490,0
15715750,0
15634719,0
15745843,0
15674573,1
15741180,0
15567446,0
15666163,0
15814468,0
15796617,0
15770543,0
15601263,0
15730830,0
15714046,0
15611409,0
15609735,0
15612139,0
15626898,0
15709252,0
15769586,0
15774164,0
15637315,0
15809823,0
15652835,1
15619616,0
15709487,0
15668774,0
15654025,0
15683124,0
15719294,0
15736154,0
15650442,0
15580914,0
15586821,0
15600337,0
15791769,0
15756299,0
15716781,0
15711921,0
15712596,0
15592765,0
15672640,1
15703059,0
15565796,0
15690372,1
15689328,0
15715047,0
15683118,0
15604891,0
15738063,0
15679075,0
15623277,0
15642448,0
15675316,0
15775888,0
15579433,0
15653547,1
15595766,1
15639217,0
15578374,0
15747878,0
15750497,0
15814092,1
15752846,0
15658409,0
15799479,0
15737051,0
15630349,1
15670528,0
15771728,0
15713770,0
15813850,1
15645835,0
15791700,1
15731026,0
15583303,0
15686974,0
15632848,0
15642710,0
15667871,0
15580953,0
15627484,0
15590676,0
15674811,0
15751180,0
15785705,0
15740104,0
15684696,0
15753831,0
15709441,0
15633181,0
15723013,0
15730738,0
15603764,0
15592386,0
15806230,0
15605916,0
15721189,0
15587038,0
15611729,0
15720636,0
15624641,0
15609704,0
15623560,1
15656921,0
15582168,1
15635240,0
15660147,0
15678146,0
15815534,0
15639314,0
15768219,0
15677522,0
15723263,0
15665678,0
15710316,0
15755178,0
15636330,0
15626212,0
15696054,0
15656029,0
15675896,0
15808386,0
15613085,0
15759555,0
15657306,0
15581811,1
15656710,1
15754105,1
15755722,0
15730448,0
15790717,0
15810716,0
15745354,0
15608588,0
15674671,0
15789974,0
15703037,0
15577587,0
15635285,0
15708791,0
15799652,1
15667521,0
15626475,0
15616954,0
15645904,0
15797065,0
15772421,0
15756625,0
15732113,0
15770121,0
15686436,0
15581280,0
15607690,0
15575185,0
15600975,0
15785485,0
15584453,0
15606641,0
15798615,0
15716085,0
15740868,0
15807609,0
15673907,0
15600739,0
15590730,0
15616929,0
15666884,1
15681476,0
15697310,0
15648858,0
15748616,0
15794841,0
15773639,0
15637891,0
15611331,0
15566111,0
15573456,0
15760570,0
15737452,0
15740428,1
15751943,0
15630920,0
15572461,0
15655389,0
15608109,0
15616700,0
15765461,1
15734588,0
15571778,0
15760825,0
15664035,0
15673747,0
15649150,0
15670552,0
15670859,1
15757912,0
15651664,1
15673971,0
15801701,0
15680201,0
15578648,0
15757981,0
15691287,0
15710366,0
15687218,0
15627377,0
15772632,0
15669282,0
15658475,0
15592123,0
15613786,0
15680772,0
15677117,1
15582903,0
15801351,0
15777743,0
15651900,0
15625311,0
15792679,0
15651001,0
15732917,0
15776743,0
15724402,0
15729804,0
15642041,1
15664897,1
15712772,1
15769356,0
15611669,0
15733597,0
15684358,0
15708256,0
15801265,0
15627848,0
15628144,0
15588341,0
15659234,0
15636700,0
15585599,0
15699492,1
15610643,0
15785042,0
15636238,0
15677141,0
15584364,0
15801247,0
15650454,0
15755241,0
15614054,0
15619932,0
15566494,0
15677921,1
15752694,0
15569867,0
15604497,0
15701200,0
15805627,0
15621457,0
15630113,0
15787051,0
15813504,0
15705448,0
15791972,0
15757632,0
15747807,0
15721487,0
15617982,0
15811842,0
15804853,0
15805104,0
15571550,0
15786469,0
15664720,0
15607170,0
15661433,0
15646372,0
15663194,0
15637118,0
15785519,0
15598700,0
15679968,0
15814032,0
15718912,0
15684908,0
15781505,1
15792180,0
15757568,0
15732672,1
15747960,0
15596972,0
15626322,0
15615456,0
15688973,0
15720649,0
15752097,0
15598157,1
15629793,0
15598097,0
15625713,0
15675190,0
15707681,0
15626679,0
15659100,0
15775703,0
15596339,0
15766869,0
15634373,0
15637593,0
15623107,0
15714355,0
15713479,0
15654891,0
15630580,0
15671917,0
15672798,0
15610403,0
15642248,0
15772528,0
15592222,0
15776223,1
15703541,0
15677785,1
15593897,0
15677939,0
15636812,0
15724269,0
15781451,0
15578722,1
15804142,0
15728010,0
15624677,0
15731267,0
15764226,0
15679760,0
15696120,0
15621653,0
15706464,0
15663168,0
15645103,0
15648069,0
15623647,1
15598086,0
15640855,0
15712483,0
15743293,0
15764866,0
15681991,0
15704160,0
15706899,0
15785488,0
15712930,1
15764153,0
15664808,1
15646969,0
15656188,1
15692664,0
15707473,0
15627876,0
15736769,0
15615219,1
15587311,0
15615050,0
15813862,0
15716347,0
15682928,0
15595917,0
15761713,0
15583857,0
15715638,0
15702416,0
15654975,1
15689671,0
15586752,0
15776936,0
15702541,0
15785339,0
15759717,0
15701537,0
15795370,0
15765375,0
15726103,0
15634143,0
15668521,0
15589715,1
15573893,0
15639662,0
15775153,0
15597951,0
15698732,0
15670080,0
15742009,0
15598940,0
15641110,0
15596175,1
15587266,0
15808283,0
15779522,0
15635775,1
15764892,0
15692761,0
15796179,0
15673481,0
15623450,0
15727811,0
15733361,0
15700854,0
15632446,0
15574879,0
15745201,0
15569670,1
15571193,0
15625623,0
15626383,0
15627185,0
15626044,0
15577359,0
15745844,0
15754112,0
15594404,0
15652999,0
15577107,0
15671514,0
15770984,0
15756848,0
15626474,1
15567486,0
15771417,0
15751531,0
15787196,1
15628007,0
15758482,0
15655274,0
15694129,0
15589435,0
15645543,1
15715673,0
15651868,0
15792029,1
15807563,0
15703544,0
15703264,0
15626144,0
15795759,0
15580493,0
15745088,0
15742848,0
15674000,1
15609913,1
15769402,0
15734987,0
15581871,1
15815295,0
15566467,0
15636626,0
15711540,0
15574119,0
15610557,0
15646566,0
15682686,0
15676576,0
15603135,0
15785559,0
15737025,0
15814816,0
15673619,0
15802351,0
15718673,0
15568088,0
15715920,0
15635660,0
15740237,0
15642636,0
15682273,0
15615207,0
15624186,0
15768244,0
15712608,0
15745431,0
15790630,0
15684348,1
15574830,0
15727251,0
15744044,0
15596228,0
15790744,0
15661219,0
15696175,0
15657937,0
15765857,0
15605263,0
15773809,0
15764708,0
15721779,1
15804201,0
15812518,0
15766288,0
15721462,0
15645839,0
15645316,0
15760774,0
15746515,0
15787907,0
15580872,0
15693752,1
15759751,0
15645778,0
15589329,0
15753092,0
15604732,0
15714380,0
15768201,0
15617065,0
15796413,0
15613749,0
15771483,0
15712403,1
15803681,0
15685536,0
15750658,0
15617134,0
15719508,0
15567437,0
15739548,0
15646091,0
15566495,0
15727197,0
15759034,0
15677739,0
15664547,0
15808689,0
15785170,0
15625698,0
15737647,1
15760063,0
15697948,0
15621768,0
15758136,0
15708228,0
15654457,0
15724620,0
15725028,0
15623219,0
15601387,0
15575510,0
15610446,0
15633866,0
15702434,0
15790412,1
15711251,0
15635116,0
15644896,0
15597109,0
15632365,0
15681755,1
15590993,0
15666095,0
15736413,0
15588219,0
15596074,1
15781530,0
15769353,0
15590337,0
15707441,0
15733460,0
15608688,0
15731815,0
15654183,0
15771750,0
15698932,0
15658435,0
15679928,0
15785831,0
15684319,0
15783629,0
15578045,0
15621004,0
15704657,0
15777830,0
15677796,0
15572547,0
15749947,0
15737173,0
15713949,0
15651369,0
15659175,0
15800233,0
15733138,0
15636428,0
15765257,0
15585892,0
15752622,0
15796334,0
15775761,0
15641640,0
15713559,1
15603247,0
15799785,0
15608344,0
15680736,0
15726631,1
15613292,0
15627232,0
15613216,0
15718765,0
15775295,0
15691111,0
15814237,1
15626612,0
15647008,0
15718247,0
15727467,0
15672467,0
15731744,0
15769902,0
15809777,0
15760450,0
15664737,1
15643908,0
15661626,0
15650924,0
15656249,0
15566292,1
15718465,0
15612670,0
15635893,0
15666982,0
15566139,0
15712199,1
15787258,0
15760121,0
15655339,0
15635388,0
15577695,0
15647306,0
15617301,1
15711316,0
15660840,0
15678058,1
15656937,0
15814116,0
15605059,0
15602354,0
15638983,0
15593795,1
15780140,0
15671930,0
15601417,0
15722692,1
15742824,0
15569595,0
15591279,0
15790958,1
15761886,0
15568878,1
15652615,0
15638272,0
15797692,0
15707637,0
15660422,0
15789097,0
15787699,0
15627881,0
15607598,0
15748360,0
15794849,0
15665861,0
15706186,0
15650026,0
15669169,0
15641009,0
15633546,0
15799710,0
15568164,0
15625916,0
15646161,0
15791535,0
15578603,1
15727281,1
15672598,0
15672970,1
15611644,0
15587133,0
15752857,1
15609669,0
15566689,1
15743498,0
15672432,1
15653620,0
15795640,0
15773421,0
15714642,0
15768471,0
15726289,0
15709604,0
15784286,1
15799217,0
15692463,0
15603319,0
15631339,0
15728012,0
15608381,0
15706762,0
15807728,0
15585777,0
15693326,0
15686255,0
15607560,0
15742204,0
15642093,0
15579183,1
15637829,1
15582960,1
15624451,0
15691483,0
15584928,0
15568360,0
15751057,0
15751392,0
15759537,0
15579207,0
15702464,0
15786063,0
15694765,0
15621685,0
15783338,0
15814004,0
15694272,0
15815428,1
15653937,0
15582180,0
15782758,0
15780359,0
15686812,0
15744983,0
15804009,0
15571002,0
15724663,0
15737521,0
15697214,0
15572021,0
15589975,0
15726466,0
15777352,0
15730657,0
15719649,0
15714658,0
15714240,1
15699637,1
15684512,0
15748696,0
15627042,0
15594898,1
15642022,0
15614934,0
15647782,0
15808971,0
15715079,0
15684367,0
15749050,0
15634281,0
15575438,0
15807768,0
15697201,1
15678720,0
15623668,1
15682048,0
15669987,0
15597945,1
15632210,0
15679531,0
15707362,1
15689351,0
15677828,0
15724863,1
15710527,0
15586425,0
15763063,0
15638003,0
15640418,0
15577078,0
15757931,0
15738181,0
15636820,0
15712903,0
15718064,1
15613854,0
15783029,0
15713843,0
15767954,0
15692408,0
15734312,0
15719856,0
15762455,0
15718588,1
15681562,0
15693764,0
15647311,0
15755642,0
15790247,0
15806688,0
15711572,0
15732987,0
15815259,0
15643042,1
15594917,0
15797227,0
15812324,0
15570485,0
15642544,0
15583462,0
15598162,0
15603035,0
15754443,0
15601569,0
15737509,0
15707110,0
15753719,0
15776229,0
15581736,0
15705512,1
15567893,0
15586029,0
15763874,0
15627195,0
15602844,0
15763055,0
15713463,1
15600258,0
15631756,0
15727696,0
15713532,0
15573171,0
15627854,0
15628034,0
15704340,0
15629846,0
15623828,0
15601184,0
15796480,0
15793478,0
15749951,0
15690332,0
15620000,0
15648721,0
15711716,0
15701160,0
15678374,1
15584532,0
15643696,1
15762605,0
15775880,0
15632079,0
15737795,0
15625501,0
15741417,1
15662758,0
15668580,0
15596011,0
15748068,0
15664521,0
15606836,1
15658486,0
15814430,0
15667742,1
15794493,0
15711219,0
15618750,0
15724127,0
15757521,0
15775663,1
15717426,0
15656322,1
15690733,0
15713621,0
15592751,0
15727177,0
15644977,0
15728006,0
15718454,0
15688644,0
15686941,0
15603082,0
15801277,0
15656683,1
15591248,0
15813144,0
15676353,0
15617082,0
15748352,0
15626787,0
15601030,0
15780870,0
15660263,0
15662291,1
15667438,0
15642934,0
15767339,0
15666856,0
15693259,0
15730076,0
15596021,0
15675749,0
15779174,0
15573086,0
15692929,0
15800806,0
15569503,0
15614220,0
15578238,0
15785819,0
15756901,0
15737071,0
15635396,0
15620750,0
15809178,0
15609083,1
15614716,0
15615991,0
15705515,0
15805463,0
15691387,0
15630617,1
15813697,0
15694404,0
15643752,0
15706365,0
15799924,0
15739054,0
15765518,0
15776844,0
15642468,0
15686670,0
15719991,0
15596181,0
15626008,0
15642726,0
15631813,0
15594576,0
15793842,0
15732476,0
15666252,0
15591286,0
15717879,0
15640034,0
15724423,0
15632609,0
15801788,0
15668695,0
15728564,0
15667602,0
15705620,0
15611318,0
15660429,0
15643330,0
15687903,0
15638487,0
15703177,0
15661528,0
15813917,1
15743067,0
15815560,0
15602405,0
15585255,0
15633944,0
15585133,1
15712960,0
15620746,0
15626042,0
15719809,1
15608916,1
15750264,0
15618225,0
15673570,0
15652658,0
15569626,0
15677173,0
15736495,1
15804211,0
15613630,1
15734628,0
15603830,0
15680901,1
15684196,0
15803121,0
15797905,1
15735968,0
15676707,0
15760456,0
15574947,0
15747647,0
15593694,0
15613319,0
15745452,0
15611315,1
15686913,0
15736078,0
15717138,0
15716000,1
15611599,0
15666197,0
15664849,0
15801152,0
15800703,1
15641782,0
15679909,0
15643487,0
15723907,0
15797160,0
15734970,0
15648967,0
15780925,0
15813871,0
15720110,0
15692137,0
15592000,0
15633260,0
15674727,1
15619955,1
15617538,0
15658716,0
15595036,1
15746802,0
15585853,0
15615457,0
15629739,0
15574858,0
15574480,0
15759387,0
15797748,0
15804052,0
15815615,0
15807335,0
15755239,0
15698271,0
15577751,0
15663939,0
15740404,0
15627517,1
15591577,0
15809837,0
15695679,0
15602043,0
15710012,1
15660271,0
15797665,0
15650391,0
15758901,1
15622833,0
15722765,0
15687372,0
15706071,0
15706223,0
15590146,0
15591130,0
15600280,0
15632977,1
15675450,0
15654379,1
15685226,0
15619514,0
15697460,0
15639530,0
15638774,1
15617252,0
15581626,0
15672905,0
15717489,0
15728829,0
15779414,0
15688563,1
15766047,1
15719779,0
15636478,1
15574842,1
15804721,0
15569410,1
15597385,0
15704053,0
15636624,0
15675626,1
15609824,0
15728043,0
15665129,0
15603665,1
15624528,1
15777708,0
15706185,1
15732903,0
15681220,0
15709928,0
15741921,0
15644446,0
15707674,0
15647725,0
15677336,0
15640922,0
15733032,0
15722991,0
15754526,0
15723053,0
15651280,0
15617934,0
15785350,1
15680767,1
15765902,0
15651554,0
15653595,1
15678779,0
15689044,0
15744398,0
15577313,0
15660871,0
15796569,0
15815660,0
15582129,0
15741078,0
15671987,0
15638231,0
15614740,0
15775741,0
15593510,0
15566295,1
15734942,0
15701319,0
15756954,0
15687431,0
15693526,0
15775293,0
15695197,0
15608406,0
15796993,0
15674932,0
15631848,0
15704586,0
15791030,0
15579781,0
15802560,0
15738291,0
15603481,0
15649239,0
15675185,1
15726358,1
15792726,0
15773071,0
15606115,1
15750299,0
15569807,0
15735799,1
15805303,0
15786170,1
15701439,1
15783955,0
15643056,0
15674254,0
15762799,0
15732704,0
15748608,0
15800805,0
15770811,0
15801414,0
15629010,1
15792222,0
15679770,1
15800856,0
15758510,0
15751137,0
15749004,0
15566735,0
15574169,0
15704844,0
15645942,0
15649668,0
15713379,0
15637428,1
15588090,0
15788025,0
15659931,0
15725698,0
15674526,0
15761487,0
15751926,0
15636767,0
15634896,0
15640280,1
15709994,0
15605130,0
15580682,0
15597739,0
15668270,0
15578369,0
15764021,0
15738715,0
15804064,0
15598275,0
15662294,0
15722965,0
15757628,0
15746553,0
15573876,0
15805523,0
15625761,0
15781465,0
15765311,0
15741032,0
15615938,1
15792004,0
15648951,0
15672152,0
15752838,1
15751022,0
15565879,1
15729087,0
15791174,0
15791743,0
15685243,0
15767231,0
15750602,0
15801904,0
15746076,0
15690492,0
15633525,0
15811947,1
15797964,0
15713596,0
15632669,0
15569590,0
15700864,0
15732563,1
15583748,0
15702337,0
15756824,0
15660735,0
15738835,0
15762927,0
15775206,0
15593283,0
15660679,0
15648989,0
15722322,0
15724296,0
15581840,0
15645600,0
15722479,1
15685947,0
15658852,1
15648702,1
15784736,0
15746695,0
15785899,0
15698184,0
15672610,0
15757646,0
15787014,0
15681878,0
15613102,0
15768566,0
15678317,0
15622518,0
15802741,0
15778219,0
15722072,0
15589805,1
15622370,0
15701318,0
15583278,0
15570073,0
15673599,1
15758039,0
15754267,0
15792989,0
15775803,0
15724307,0
15665963,1
15651955,0
15573599,0
15620751,0
15774258,0
15703563,0
15583764,0
15569976,0
15656005,1
15630321,1
15592846,0
15638159,0
15577398,0
15773512,0
15755978,0
15608166,1
15752507,0
15801441,0
15667190,0
15680517,1
15625141,0
15749528,0
15697100,0
15711455,0
15683977,0
15671591,1
15725660,0
15600110,0
15815530,0
15806956,0
15772009,0
15746451,0
15669887,0
15733303,0
15586183,0
15682778,0
15576156,0
15568834,0
15716608,1
15574608,0
15671137,0
15665629,0
15805151,0
15621205,0
15712877,0
15653251,0
15666633,1
15607176,0
15704770,1
15681332,0
15706587,0
15699095,0
15763859,1
15641655,0
15567431,0
15723950,0
15671609,0
15769504,0
15760924,0
15756472,0
15676966,1
15671804,0
15783541,0
15774224,0
15604345,0
15707138,0
15693264,0
15659677,0
15739972,0
15771535,0
15570508,0
15673439,0
15636572,0
15649292,0
15765322,1
15780038,0
15709412,0
15654390,0
15630328,0
15589358,0
15762803,0
15615624,0
15753337,0
15799641,0
15638257,0
15694566,0
15632665,0
15606554,0
15787222,0
15716605,0
15724334,0
15717156,0
15715345,0
15762268,1
15690209,0
15626806,0
15624781,0
15569079,0
15770030,0
15761763,0
15628170,1
15609998,0
15706200,0
15778526,0
15640667,0
15789936,0
15693893,0
15603741,0
15621893,0
15692744,1
15683503,0
15789941,0
15581700,0
15662085,0
15735221,0
15624510,0
15694209,0
15752534,0
15734765,0
15632816,0
15791513,1
15738150,0
15590637,0
15780411,0
15747014,0
15711834,0
15647333,0
15688637,0
15761497,0
15623712,0
15587676,0
15626983,0
15772896,0
15695129,0
15678206,0
15809137,0
15666055,0
15667938,0
15713632,1
15640268,0
15716420,0
15770309,0
15803078,1
15747980,0
15611338,1
15610056,0
15700964,0
15713853,0
15753229,0
15671334,0
15718507,0
15603088,0
15769451,0
15567335,0
15699772,0
15792649,0
15682914,1
15638882,0
15591135,0
15628558,1
15568748,0
15804962,0
15775042,1
15737732,0
15608968,0
15642579,0
15631436,0
15631310,0
15698028,1
15809736,1
15600832,0
15706537,0
15770631,0
15789014,0
15574012,0
15589431,0
15711062,0
15577970,1
15762198,0
15710450,0
15755330,0
15759274,0
15757821,0
15702377,0
15654964,0
15766649,0
15640865,0
15752508,0
15702061,0
15790267,0
15668309,0
15796313,0
15598161,0
15723894,0
15623196,0
15612358,0
15760865,0
15774250,0
15720929,0
15656627,0
15787174,1
15699753,0
15700046,0
15644501,0
15707199,0
15568562,0
15740557,0
15627360,0
15667460,0
15669741,0
15803365,0
15694192,0
15710687,0
15709256,0
15583392,0
15725772,0
15674206,0
15623989,1
15609160,0
15598046,1
15788634,1
15648320,0
15732293,0
15589589,0
15780142,0
15702095,0
15731327,0
15593773,0
15651533,0
15655632,1
15655298,1
15698664,0
15688868,0
15676715,0
15777923,0
15738936,0
15635502,0
15760861,0
15588350,0
15695699,1
15810878,1
15690182,0
15751193,0
15626233,1
15711901,1
15667751,0
15723671,0
15733842,0
15767818,0
15711181,0
15591552,0
15755223,0
15657342,0
15742358,0
15640686,0
15770039,0
15737169,0
15575748,0
15580805,0
15656597,0
15671934,0
15731569,0
15791944,0
15770214,0
15674991,0
15786153,0
15725511,0
15779744,0
15680918,0
15709621,0
15630195,0
15776494,0
15743153,0
15738785,0
15589437,0
15713160,0
15600173,0
15583212,1
15721047,1
15608387,0
15740147,1
15734626,1
15633834,0
15701524,0
15583755,0
15706170,0
15786680,0
15670943,0
15758171,0
15592028,0
15761692,0
15793856,0
15610156,0
15704581,0
15739592,0
15762902,0
15593622,0
15759684,0
15574071,0
15639590,0
15727317,1
15665374,0
15607278,0
15575417,0
15687688,0
15628950,0
15631406,0
15571995,0
15588839,0
15565878,0
15802617,0
15764661,0
15614962,0
15658306,0
15772573,0
15738672,0
15583580,0
15716218,0
15632050,0
15622182,0
15801915,0
15806771,0
15729832,0
15637110,0
15584091,0
15639004,0
15772423,0
15772329,0
15684103,0
15717056,0
15758081,0
15636541,1
15761717,0
